slug,title,ingredient
"receitas/ajo_blanco_sopa_fria_de_p_o_com_am_ndoas_e_alho","Ajo blanco (Sopa fria de pão com amêndoas e alho)","amêndoas laminadas tostadas a gosto para servir"
"receitas/ajo_blanco_sopa_fria_de_p_o_com_am_ndoas_e_alho","Ajo blanco (Sopa fria de pão com amêndoas e alho)","Numa tigela, coloque o miolo de pão e umedeça com ¼ de xícara (chá) de água gelada. Deixe descansar por cerca de 5 minutos, ou até que o miolo esteja hidratado e macio – quanto mais seco estiver o pão, mais tempo vai levar para amolecer."
"receitas/ajo_blanco_sopa_fria_de_p_o_com_am_ndoas_e_alho","Ajo blanco (Sopa fria de pão com amêndoas e alho)","Descasque os dentes de alho e transfira para o liquidificador. Junte as amêndoas, o pão umedecido (com a água da tigela), o restante da água gelada, o azeite e o vinagre. Tempere com uma pitada de sal, pimenta e de noz-moscada. Bata por cerca de 3 minutos, até triturar bem todos os ingredientes e a sopa ficar cremosa, bem emulsionada. Prove e, se necessário, acerte o sal e a pimenta."
"receitas/ajo_blanco_sopa_fria_de_p_o_com_am_ndoas_e_alho","Ajo blanco (Sopa fria de pão com amêndoas e alho)","Transfira a sopa para os pratos e sirva a seguir com as uvas verdes, as ervas e amêndoas tostadas a gosto (se preferir, você pode preparar a sopa e manter na geladeira até 1 hora antes de servir, para ficar bem fresquinha)."
"receitas/alcachofra_cozida_na_press_o","Alcachofra cozida na pressão","2 colheres (sopa) de manteiga"
"receitas/alcachofra_cozida_na_press_o","Alcachofra cozida na pressão","2 colheres (chá) de vinagre de vinho branco"
"receitas/alcachofra_cozida_na_press_o","Alcachofra cozida na pressão","sal a gosto"
"receitas/alcachofra_cozida_na_press_o","Alcachofra cozida na pressão","[object Object]"
"receitas/alho_congelado","Alho congelado","Refogado de cebola, cenoura e salsão congelado"
"receitas/alho_congelado","Alho congelado","Leve 3 xícaras (chá) de água ao fogo alto para ferver. Numa tigela média, solte os dentes de alho com as mãos."
"receitas/alho_congelado","Alho congelado","Com uma colher, retire os dentes de alho da água quente e vá descascando com uma faca pequena — é tão fácil que você pode até puxar a casca com a mão mesmo se preferir."
"receitas/alm_ndega_aperitivo","Almôndega aperitivo","2 colheres (sopa) de farinha de rosca"
"receitas/alm_ndega_aperitivo","Almôndega aperitivo","2 ramos de salsinha fresca"
"receitas/alm_ndega_aperitivo","Almôndega aperitivo","½ colher (chá) de cominho"
"receitas/alm_ndega_aperitivo","Almôndega aperitivo","½ colher (chá) de sal"
"receitas/alm_ndega_aperitivo","Almôndega aperitivo","folhas de hortelã e salsinha a gosto para servir"
"receitas/alm_ndega_aperitivo","Almôndega aperitivo","[object Object]"
"receitas/alm_ndega_aperitivo","Almôndega aperitivo","No processador, junte a carne, a cebola e bata até triturar bem. Acrescente a farinha de rosca, a salsinha, a hortelã, o cominho, o sal, as raspas do limão e 1 colher (sopa) de azeite. Bata novamente para formar uma massa lisa."
"receitas/acarajé-1758398276182","Acarajé","feijão-fradinho"
"receitas/acarajé-1758398276182","Acarajé","cebola"
"receitas/acarajé-1758398276182","Acarajé","sal"
"receitas/acarajé-1758398276182","Acarajé","óleo"
"receitas/acarajé-1758398276182","Acarajé","azeite de dendê"
"receitas/acarajé-1758398276182","Acarajé","vatapá"
"receitas/acarajé-1758398276182","Acarajé","camarão seco"
"receitas/alm_ndegas","Almôndegas","lanches e salgados"
"receitas/alm_ndegas","Almôndegas","mais arroz e risotos lanches e salgados entradas e petiscos peixes e frutos do mar bebidas molhos e patês saladas e acompanhamentos sopas e caldos especiais"
"receitas/alm_ndegas","Almôndegas","lanches e salgados"
"receitas/alm_ndegas","Almôndegas","saladas e acompanhamentos"
"receitas/alm_ndegas","Almôndegas","500 gramas de carne moída"
"receitas/alm_ndegas","Almôndegas","1 xícara de chá de cebola picadinha"
"receitas/alm_ndegas","Almôndegas","Sal e pimenta-do-reino a gosto"
"receitas/alm_ndegas","Almôndegas","2 colheres de sopa de azeite"
"receitas/alm_ndegas","Almôndegas","100 gramas de farinha de rosca"
"receitas/alm_ndegas","Almôndegas","395 gramas de molho de tomate"
"receitas/alm_ndegas","Almôndegas","Salsinha picada a gosto (opcional)"
"receitas/alm_ndegas","Almôndegas","Em uma vasilha, coloque a carne, o ovo, a cebola, o sal, a pimenta e o azeite. Misture bem. Se quiser, adicione um dente de alho bem trituradinho;"
"receitas/alm_ndegas","Almôndegas","Adicione a farinha de rosca aos poucos, mexa com as mãos e observe a consistência da massa (ponto de enrolar). Utilizamos 100 gramas;"
"receitas/alm_ndegas","Almôndegas","Desligue o fogo, salpique salsinha, misture e sirva. Bom apetite!"
"receitas/alm_ndega_com_molho_de_tomate_na_air_fryer_da_rita_lobo","Almôndega com molho de tomate na Air Fryer da Rita Lobo","¼ de xícara (chá) de queijo parmesão ralado fino"
"receitas/alm_ndega_com_molho_de_tomate_na_air_fryer_da_rita_lobo","Almôndega com molho de tomate na Air Fryer da Rita Lobo","¼ de xícara (chá) de farinha de rosca"
"receitas/alm_ndega_com_molho_de_tomate_na_air_fryer_da_rita_lobo","Almôndega com molho de tomate na Air Fryer da Rita Lobo","4 colheres (sopa) de azeite"
"receitas/alm_ndega_com_molho_de_tomate_na_air_fryer_da_rita_lobo","Almôndega com molho de tomate na Air Fryer da Rita Lobo","6 ramos de salsinha"
"receitas/alm_ndega_com_molho_de_tomate_na_air_fryer_da_rita_lobo","Almôndega com molho de tomate na Air Fryer da Rita Lobo","1 colher (chá) de sal"
"receitas/alm_ndega_com_molho_de_tomate_na_air_fryer_da_rita_lobo","Almôndega com molho de tomate na Air Fryer da Rita Lobo","pimenta-do-reino moída na hora a gosto"
"receitas/alm_ndega_com_molho_de_tomate_na_air_fryer_da_rita_lobo","Almôndega com molho de tomate na Air Fryer da Rita Lobo","folhas de salsinha a gosto para servir"
"receitas/alm_ndega_com_molho_de_tomate_na_air_fryer_da_rita_lobo","Almôndega com molho de tomate na Air Fryer da Rita Lobo","folhas de manjericão a gosto para servir"
"receitas/alm_ndega_com_molho_de_tomate_na_air_fryer_da_rita_lobo","Almôndega com molho de tomate na Air Fryer da Rita Lobo","Lave, seque e corte os tomates ao meio no sentido do comprimento. Descasque e pique fino a cebola e dois dentes de alho (mantenha os outros inteiros com a casca). Lave, seque e pique fino a salsinha."
"receitas/alm_ndega_com_molho_de_tomate_na_air_fryer_da_rita_lobo","Almôndega com molho de tomate na Air Fryer da Rita Lobo","Coloque os tomates e os dentes de alho inteiros numa tigela grande, tempere com 2 colheres (sopa) de azeite, ½ colher (chá) de sal e pimenta a gosto."
"receitas/alm_ndega_com_molho_de_tomate_na_air_fryer_da_rita_lobo","Almôndega com molho de tomate na Air Fryer da Rita Lobo","Na mesma tigela em que temperou os tomates (nem precisa lavar!), coloque a carne moída, a cebola e o alho picados. Adicione 1 colher (sopa) de azeite, ½ colher (chá) de sal e pimenta a gosto e misture bem, amassando com as mãos. Forme uma bola com toda a carne e arremesse contra a tigela algumas vezes para liberar o colágeno — isso evita que as almôndegas se desmanchem na hora de assar."
"receitas/alm_ndega_com_molho_de_tomate_na_air_fryer_da_rita_lobo","Almôndega com molho de tomate na Air Fryer da Rita Lobo","Adicione o queijo parmesão, a salsinha e a farinha de rosca à carne e amasse novamente."
"receitas/alm_ndega_com_molho_de_tomate_na_air_fryer_da_rita_lobo","Almôndega com molho de tomate na Air Fryer da Rita Lobo","Na tábua, pique os tomates com os dentes de alho — a ideia é fazer um molho rústico. Transfira o tomate picado (com o caldinho) para uma tigela, adicione o manjericão, regue com 1 colher (sopa) de azeite e misture bem. Prove e, se necessário, ajuste o sal."
"receitas/alm_ndega_com_molho_de_tomate_na_air_fryer_da_rita_lobo","Almôndega com molho de tomate na Air Fryer da Rita Lobo","Retire as almôndegas assadas da Air Fryer e sirva com o molho de tomate e folhas de salsinha e manjericão a gosto."
"receitas/alm_ndegas_assadas","Almôndegas assadas","¼ de xícara (chá) de leite"
"receitas/alm_ndegas_assadas","Almôndegas assadas","½ xícara (chá) de queijo parmesão ralado fino (cerca de 40 g)"
"receitas/alm_ndegas_assadas","Almôndegas assadas","salsinha fresca picada a gosto"
"receitas/alm_ndegas_assadas","Almôndegas assadas","sal e pimenta-do-reino moída na hora a gosto"
"receitas/alm_ndegas_assadas","Almôndegas assadas","Descasque e pique fino o alho. Lave, seque e pique fino a salsinha."
"receitas/alm_ndegas_assadas","Almôndegas assadas","Quebre o ovo numa tigela e junte ao miolo de pão umedecido. Acrescente as carnes, o alho e tempere com sal e pimenta-do-reino moída na hora a gosto. Misture bem com as mãos, até formar uma massa homogênea."
"receitas/alm_ndegas_assadas","Almôndegas assadas","Por último, misture o queijo ralado e a salsinha."
"receitas/alm_ndegas_de_frango","Almôndegas de frango","lanches e salgados"
"receitas/alm_ndegas_de_frango","Almôndegas de frango","mais arroz e risotos lanches e salgados entradas e petiscos peixes e frutos do mar bebidas molhos e patês saladas e acompanhamentos sopas e caldos especiais"
"receitas/alm_ndegas_de_frango","Almôndegas de frango","lanches e salgados"
"receitas/alm_ndegas_de_frango","Almôndegas de frango","saladas e acompanhamentos"
"receitas/alm_ndegas_de_frango","Almôndegas de frango","700 gramas carne de frango moída (usamos coxa e sobrecoxa)"
"receitas/alm_ndegas_de_frango","Almôndegas de frango","1 xícara de chá cheia de farinha de rosca (150 gramas)"
"receitas/alm_ndegas_de_frango","Almôndegas de frango","1 colher de chá de alho em pó"
"receitas/alm_ndegas_de_frango","Almôndegas de frango","1 colher de sopa de cebolinha"
"receitas/alm_ndegas_de_frango","Almôndegas de frango","1/2 colher de chá de sal"
"receitas/alm_ndegas_de_frango","Almôndegas de frango","1/2 colher de chá de pimenta-do-reino ou a gosto"
"receitas/alm_ndegas_de_frango","Almôndegas de frango","1 xícara de chá de molho de tomate ou a gosto"
"receitas/alm_ndegas_de_frango","Almôndegas de frango","Cebolinha a gosto para finalizar"
"receitas/alm_ndegas_de_frango","Almôndegas de frango","Em uma tigela grande, adicione a carne de frango moída, a farinha de rosca, o alho em pó, a cebolinha picada e o ovo. Misture tudo muito bem até obter uma massinha de carne;"
"receitas/alm_ndegas_de_frango","Almôndegas de frango","Em seguida, tempere com sal, pimenta-do-reino e misture novamente para incorporar. Se julgar necessário, misture com as mãos para garantir que tudo fique bem temperado;"
"receitas/alm_ndegas_de_frango","Almôndegas de frango","Agora, pegue uma quantidade da carne com uma colher de sopa e modele com as mãos em formato de bolinhas. Faça isso com toda a carne, colocando as bolinhas sobre uma assadeira. Leve a assadeira ao freezer por 1 hora para congelar;"
"receitas/alm_ndegas_de_frango","Almôndegas de frango","Finalize com cebolinha a gosto e está pronto! Sirva com espaguete ou arroz e salada. Bom apetite!"
"receitas/ambrosia","Ambrosia","1½ xícara (chá) de açúcar"
"receitas/ambrosia","Ambrosia","1 xícara (chá) de água"
"receitas/ambrosia","Ambrosia","500 ml de leite"
"receitas/ambrosia","Ambrosia","Numa panela média, de lateral alta, misture a água com o açúcar. Junte a canela, os cravos, a casca do limão e leve ao fogo médio. Deixe cozinhar por cerca de 15 minutos, sem mexer, até a calda atingir o ponto de fio fino – mergulhe uma colher e levante um pouco da calda, se formar um fio fino entre as gotas, está pronta."
"receitas/ambrosia","Ambrosia","Enquanto a calda cozinha, quebre um ovo de cada vez numa tigela pequena e transfira para outra maior – se um estiver estragado, você não perde a receita. Bata com um garfo apenas para misturar as claras com as gemas. Junte o leite, o caldo de ½ limão e misture bem."
"receitas/ambrosia","Ambrosia","Assim que a calda atingir o ponto de fio fino, abaixe o fogo e adicione a mistura de ovos com leite. Deixe cozinhar por cerca de 30 minutos, sem mexer, ou até os ovos começarem a coagular."
"receitas/alm_ndegas_com_ervilha_e_hortel","Almôndegas com ervilha e hortelã","2 colheres (sopa) de farinha de rosca"
"receitas/alm_ndegas_com_ervilha_e_hortel","Almôndegas com ervilha e hortelã","2 ramos de salsinha fresca"
"receitas/alm_ndegas_com_ervilha_e_hortel","Almôndegas com ervilha e hortelã","½ colher (chá) de cominho"
"receitas/alm_ndegas_com_ervilha_e_hortel","Almôndegas com ervilha e hortelã","½ colher (chá) de sal"
"receitas/alm_ndegas_com_ervilha_e_hortel","Almôndegas com ervilha e hortelã","azeite a gosto"
"receitas/alm_ndegas_com_ervilha_e_hortel","Almôndegas com ervilha e hortelã","[object Object]"
"receitas/alm_ndegas_com_ervilha_e_hortel","Almôndegas com ervilha e hortelã","No processador de alimentos, junte a carne, a cebola e bata até triturar bem. Acrescente a farinha de rosca, as ervas, o cominho, o sal, as raspas do limão, 1 colher (sopa) de azeite e bata novamente para formar uma massa lisa."
"receitas/alm_ndegas_com_ervilha_e_hortel","Almôndegas com ervilha e hortelã","⅓ de xícara (chá) de ervilha congelada"
"receitas/alm_ndegas_com_ervilha_e_hortel","Almôndegas com ervilha e hortelã","½ xícara (chá) de água"
"receitas/alm_ndegas_com_ervilha_e_hortel","Almôndegas com ervilha e hortelã","1 colher (sopa) de manteiga gelada"
"receitas/alm_ndegas_com_ervilha_e_hortel","Almôndegas com ervilha e hortelã","azeite a gosto"
"receitas/alm_ndegas_com_ervilha_e_hortel","Almôndegas com ervilha e hortelã","sal e pimenta-do-reino moída na hora a gosto"
"receitas/alm_ndegas_com_ervilha_e_hortel","Almôndegas com ervilha e hortelã","folhas de hortelã a gosto"
"receitas/alm_ndegas_com_ervilha_e_hortel","Almôndegas com ervilha e hortelã","salsinha fresca a gosto"
"receitas/alm_ndegas_com_ervilha_e_hortel","Almôndegas com ervilha e hortelã","Leve uma frigideira grande ao fogo médio. Quando aquecer, regue com 1 colher (sopa) de azeite, acrescente as almôndegas e deixe dourar por 5 minutos, mexendo a frigideira de vez em quando. Transfira as almôndegas douradas para uma travessa e mantenha a frigideira em fogo médio."
"receitas/alm_ndegas_com_ervilha_e_hortel","Almôndegas com ervilha e hortelã","Regue com ½ colher (sopa) de azeite, acrescente a cebola, tempere com uma pitada de sal e refogue até murchar. Junte o alho e mexa bem por 1 minuto. Adicione a água e misture raspando bem o fundo da frigideira para dissolver os queimadinhos – são eles que dão sabor ao molho. Junte o caldo do limão, tempere com sal e pimenta e deixe cozinhar até ferver."
"receitas/alm_ndegas_com_ervilha_e_hortel","Almôndegas com ervilha e hortelã","Volte as almôndegas à frigideira, abaixe o fogo e deixe cozinhar por mais 5 minutos. Desligue o fogo, adicione a manteiga e faça movimentos circulares com a frigideira. Não use uma colher, não vai funcionar – tem mesmo que fazer esses movimentos até a manteiga derreter e engrossar o molho. Misture as ervilhas e deixe descongelar no próprio calor da frigideira. Sirva a seguir com folhas de hortelã e salsinha."
"receitas/ambrosia_r_pida_de_leite_em_p","Ambrosia rápida de leite em pó","1½ xícara (chá) de leite em pó"
"receitas/ambrosia_r_pida_de_leite_em_p","Ambrosia rápida de leite em pó","3 colheres (sopa) de água"
"receitas/ambrosia_r_pida_de_leite_em_p","Ambrosia rápida de leite em pó","1 pitada de sal"
"receitas/ambrosia_r_pida_de_leite_em_p","Ambrosia rápida de leite em pó","½ xícara (chá) de açúcar"
"receitas/ambrosia_r_pida_de_leite_em_p","Ambrosia rápida de leite em pó","1 xícara (chá) de água (para a calda)"
"receitas/ambrosia_r_pida_de_leite_em_p","Ambrosia rápida de leite em pó","½ colher (sopa) de vinagre de vinho branco"
"receitas/ambrosia_r_pida_de_leite_em_p","Ambrosia rápida de leite em pó","Numa panela pequena, junte 1 xícara (chá) de água com o açúcar e misture com o dedo indicador - isso vai ajudar a não queimar a calda."
